id,title,authors,year,journal,doi,source,auto_decision,auto_reason,screening_decision,screening_reason,reviewer_notes,screening_date,abstract
705,Subgingival bacterial colonization profiles correlate with gingival tissue gene expression,"Papapanou PN, Behle JH, Kebschull M, Celenti R, Wolf DL, Handfield M, Pavlidis P, Demmer RT.",2009,,10.1186/1471-2180-9-221,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
708,Controlled vocabularies for microbial virulence factors,"Korves T, Colosimo ME.",2009,,10.1016/j.tim.2009.04.002,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
710,Adaptive differences in gene expression associated with heavy metal tolerance in the soil arthropod Orchesella cincta,"Roelofs D, Janssens TK, Timmermans MJ, Nota B, Mariën J, Bochdanovits Z, Ylstra B, Van Straalen NM.",2009,,10.1111/j.1365-294X.2009.04261.x,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
711,Transcriptional and functional defects of dendritic cells derived from the MUTZ-3 leukaemia line,"Rasaiyaah J, Noursadeghi M, Kellam P, Chain B.",2009,,10.1111/j.1365-2567.2008.03018.x,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
712,Proteomics of Porphyromonas gingivalis within a model oral microbial community,"Kuboniwa M, Hendrickson EL, Xia Q, Wang T, Xie H, Hackett M, Lamont RJ.",2009,,10.1186/1471-2180-9-98,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
713,The Microbe browser for comparative genomics,"Gattiker A, Dessimoz C, Schneider A, Xenarios I, Pagni M, Rougemont J.",2009,,10.1093/nar/gkp268,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
714,WeGAS: a web-based microbial genome annotation system,"Lee D, Seo H, Park C, Park K.",2009,,10.1271/bbb.80567,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
715,OxyGene: an innovative platform for investigating oxidative-response genes in whole prokaryotic genomes,"Thybert D, Avner S, Lucchetti-Miganeh C, Chéron A, Barloy-Hubler F.",2008,,10.1186/1471-2164-9-637,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
716,Tools for interpreting large-scale protein profiling in microbiology,"Hendrickson EL, Lamont RJ, Hackett M.",2008,,10.1177/154405910808701113,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
717,"Artemis and ACT: viewing, annotating and comparing sequences stored in a relational database","Carver T, Berriman M, Tivey A, Patel C, Böhme U, Barrell BG, Parkhill J, Rajandream MA.",2008,,10.1093/bioinformatics/btn529,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
718,Candida albicans triggers activation of distinct signaling pathways to establish a proinflammatory gene expression program in primary human endothelial cells,"Müller V, Viemann D, Schmidt M, Endres N, Ludwig S, Leverkus M, Roth J, Goebeler M.",2007,,10.4049/jimmunol.179.12.8435,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
719,Metagenomics and biological ontology,"Dupré J, O'Malley MA.",2007,,10.1016/j.shpsc.2007.09.001,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
720,"Hybrids, pure cultures, and pure lines: from nineteenth-century biology to twentieth-century genetics",Müller-Wille S.,2007,,10.1016/j.shpsc.2007.09.012,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
721,"Global phenotype screening and transcript analysis outlines the inhibitory mode(s) of action of two amphibian-derived, alpha-helical, cationic peptides on Saccharomyces cerevisiae","Morton CO, Hayes A, Wilson M, Rash BM, Oliver SG, Coote P.",2007,,10.1128/AAC.01007-07,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
722,Transcriptome of Pneumocystis carinii during fulminate infection: carbohydrate metabolism and the concept of a compatible parasite,"Cushion MT, Smulian AG, Slaven BE, Sesterhenn T, Arnold J, Staben C, Porollo A, Adamczak R, Meller J.",2007,,10.1371/journal.pone.0000423,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
723,Gingival epithelial cell transcriptional responses to commensal and opportunistic oral microbial species,"Hasegawa Y, Mans JJ, Mao S, Lopez MC, Baker HV, Handfield M, Lamont RJ.",2007,,10.1128/IAI.01957-06,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
725,Using local gene expression similarities to discover regulatory binding site modules,"Wilczyński B, Hvidsten TR, Kryshtafovych A, Tiuryn J, Komorowski J, Fidelis K.",2006,,10.1186/1471-2105-7-505,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
727,JProGO: a novel tool for the functional interpretation of prokaryotic microarray data using Gene Ontology information,"Scheer M, Klawonn F, Münch R, Grote A, Hiller K, Choi C, Koch I, Schobert M, Härtig E, Klages U, Jahn D.",2006,,10.1093/nar/gkl329,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
728,System-wide genomic and biochemical comparisons of sialic acid biology among primates and rodents: Evidence for two modes of rapid evolution,"Altheide TK, Hayakawa T, Mikkelsen TS, Diaz S, Varki N, Varki A.",2006,,10.1074/jbc.M604221200,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
729,Stakeholder position paper: economist's perspectives on antibiotic use in animals,"Miller GY, McNamara PE, Singer RS.",2006,,10.1016/j.prevetmed.2005.09.018,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
730,The MicrobesOnline Web site for comparative genomics,"Alm EJ, Huang KH, Price MN, Koche RP, Keller K, Dubchak IL, Arkin AP.",2005,,10.1101/gr.3844805,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
731,Prediction of functional modules based on comparative genome analysis and Gene Ontology application,"Wu H, Su Z, Mao F, Olman V, Xu Y.",2005,,10.1093/nar/gki573,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
732,Impact of commensal microbiota on murine gastrointestinal tract gene ontologies,"Mutch DM, Simmering R, Donnicola D, Fotopoulos G, Holzwarth JA, Williamson G, Corthésy-Theulaz I.",2004,,10.1152/physiolgenomics.00105.2004,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
733,Microbial Demethylation of Immunosuppressant FK-506: Isolation of 31-O-FK-506-Specific Demethylase Showing Cytochrome P-450 Characteristics from Streptomyces rimosus MA187,"Shafiee A, Chen T, Cameron P.",1995,,10.1128/aem.61.10.3544-3548.1995,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
734,"Microbiological evaluation of malted wheat, chickpea, and weaning food based on them","Livingstone AS, Sandhu JS, Malleshi NG.",1992,,10.1093/tropej/38.2.74,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
IEEE_0,Theoretical Rule-based Knowledge Graph Reasoning by Connectivity Dependency Discovery,C. Zhang; C. -N. Hsu; Y. Katsis; H. -C. Kim; Y. Vázquez-Baeza,2022,2022 International Joint Conference on Neural Networks (IJCNN),10.1109/IJCNN55064.2022.9891938,IEEE Xplore,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,"Discovering precise and interpretable rules from knowledge graphs is regarded as an essential challenge, which can improve the performances of many downstream tasks and even provide new ways to approach some Natural Language Processing research topics. In this paper, we present a fundamen-tal theory for rule-based knowledge graph reasoning, based on which the connectivity dependencies in the graph are captured via multiple rule types. It is the first time for some of these rule types in a knowledge graph to be considered. Based on these rule types, our theory can provide precise interpretations to unknown triples. Then, we implement our theory by what we call the RuleDict model. Results show that our RuleDict model not only provides precise rules to interpret new triples, but also achieves state-of-the-art performances on one benchmark knowledge graph completion task, and is competitive on other tasks."
IEEE_9,The Bi-Direction Similarity Integration Method for Predicting Microbe-Disease Associations,W. Zhang; W. Yang; X. Lu; F. Huang; F. Luo,2018,IEEE Access,10.1109/ACCESS.2018.2851751,IEEE Xplore,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,"Identification of microbe-disease associations provides insight into the mechanism that microbes cause diseases at the molecular level. Existing microbe-disease association prediction methods mainly utilize microbe-disease association profiles to calculate microbe-microbe similarities and disease-disease similarities, and then build similarity-based prediction models. However, they ignore important biological knowledge, e.g., disease Medical Subject Headings (MeSH), and do not consider unequal contributions of microbe information and disease information. In this paper, we propose the bi-direction similarity integration label propagation (BDSILP) method for predicting microbe-disease associations. First, BDSILP introduces disease MeSH to calculate the disease-disease semantic similarity and the microbe-microbe functional similarity. Although MeSH is not available for all diseases, BDSILP presents a strategy for integrating multiple similarities for microbes and diseases. Second, two graphs are constructed by using integrated disease similarity and integrated microbe similarity, and BDSILP implements the label propagation on the graphs to score microbe-disease pairs. Third, BDSILP adopts the weighted averages of their scores as final predictions. BDSILP produces better performances than existing state-of-the-art methods, achieving the AUC of 0.9131 and the AUPR of 0.5343 in leave-one-out cross validation, and achieving the AUC of 0.9051 and the AUPR of 0.3037 in five-fold cross validation. Moreover, case studies and discussion demonstrate that BDSILP is promising for predicting novel microbe-disease associations."
BIORXIV_2,"Some Meta-Graph Structures: Mixed Graph, DiHyperGraph, Knowledge Graph, Intersection Graph, and Chemical Graph",Fujita Takaaki,2025,bioRxiv/medRxiv,10.26434/chemrxiv-2025-9pxz7,bioRxiv,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,[Abstract not available from CrossRef]
BIORXIV_3,Knowledge Graph Decision Transformer:Conditional sequence decision-making model for Offline RL integrated with knowledge graph,"He Shan, Lu Zhaoyang",2024,bioRxiv/medRxiv,10.21203/rs.3.rs-4446588/v1,bioRxiv,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,"<title>Abstract</title>
        <p>Decision Transformer is one of the representative algorithms in the field of offline reinforcement learning for conditional sequence modeling. It can learn from past decisions and predict future action strategies, performing well in most tasks. However, recent research indicates its limitations in concatenating different trajectory segments, meaning it struggles to utilize suboptimal trajectories effectively. This paper combines Decision Transformer with knowledge graph link prediction, leveraging the strengths of both methods to enhance decision-making in complex environments. While Decision Transformer provides a robust framework for handling sequential data, knowledge graph link prediction offers structured representations of entity relationships and predicts potential links between entities, allowing the model to infer unobserved state transitions. By integrating knowledge graph predictions into the Decision Transformer model, we can enhance decision accuracy by leveraging additional contextual and relational information. This synergy enables more effective utilization of available data and better adaptation to diverse scenarios. Through experiments and evaluations, we have demonstrated the effectiveness of this integration approach in improving the performance of offline reinforcement learning models across various tasks and domains.</p>"
BIORXIV_4,Automated Knowledge Graph Construction with Large Language Models,Kau Amanda,2024,bioRxiv/medRxiv,10.59350/1a4tv-e9903,bioRxiv,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,"<jats:p>Introduction Knowledge Graphs are networks that represent data in a graphical format. The beauty of Knowledge Graphs lies in their representation of concepts,&amp;nbsp;events and entities as nodes, and the relationships between them as edges.&amp;nbsp;These relationships determine the context of the node, and consequently, allow for better understanding of a word's semantics and distinguishing between its multiple possible meanings.</jats:p>"
BIORXIV_6,Unlocking Intelligence: The Journey from Data to Knowledge Graph,Fang Qingqin,2024,bioRxiv/medRxiv,10.59350/p8q7t-zf030,bioRxiv,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,<jats:p>An Overview of Constructing a Knowledge Graph Author · Qingqin Fang ( &lt;strong&gt; ORCID: &lt;/strong&gt; 0009–0003–5348–4264) 1. Introduction 1.1 What is a Knowledge Graph Knowledge Graphs are structured semantic knowledge bases used to rapidly describe concepts and their relationships in the physical world.</jats:p>
BIORXIV_9,GIMIC - Smoothed Graph-Image representationof Microbiome Samples induce an optimal distance,"Shtossel Oshrit, Louzoun Yoram",2024,bioRxiv/medRxiv,10.21203/rs.3.rs-4762889/v1,bioRxiv,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,"<title>Abstract</title>
        <p>An essential tool in microbiome is the distance between samples. This serves to detect groups of similar samples. However, current methods lack interpretability. We have recently shown that combining the cladogram with the abundance of each microbe into a sorted normalized abundance tree can improve the accuracy of Machine Learning and Differential Analysis. We show that smoothing these tree-based images to produce GIMIC (Smoothed Graph IMages of the MICrobiome) leads to an interpretable visualization of microbiome sets and that the difference between the smoothed tree-based images is a better metric than the current state-of-the-art in a wide array of tasks.</p>"
BIORXIV_11,Tuning Vision-Language Models and Generative Models with Knowledge Graph,Khobragade Vaibhav,2024,bioRxiv/medRxiv,10.59350/6zng8-n8602,bioRxiv,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,"<jats:p>&lt;strong&gt; Introduction &lt;/strong&gt; The fusion of Vision-Language Models ( &lt;strong&gt; VLMs &lt;/strong&gt; ), Generative Models, and Knowledge Graphs ( &lt;strong&gt; KGs &lt;/strong&gt; ) is reshaping how artificial intelligence (AI) understands and interacts with the world.</jats:p>"
BIORXIV_13,Community Knowledge Graph Abstraction for Enhanced Link Prediction: A Study on Pubmed Knowledge Graph,"Zhao Yang, Bollegala Danushka, Hirose Shunsuke, Jin Yingzi, Kozu Tomotake",2024,bioRxiv/medRxiv,10.2139/ssrn.4795319,bioRxiv,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,[Abstract not available from CrossRef]
BIORXIV_14,A Deep Dive Into Knowledge Graph Enhanced Pre-trained Language Models,Kau Amanda,2024,bioRxiv/medRxiv,10.59350/rmybd-xc340,bioRxiv,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,"<jats:p>Introduction Both knowledge graphs (KGs) and pre-trained language models (PLMs) have gained popularity due to their ability to comprehend world knowledge and their broad applicability. KGs are instrumental in applications like search engines, evident from Google's Knowledge Graph. On the other hand, popular PLMs like BERT and GPT excel in a variety of natural language tasks.</jats:p>"
BIORXIV_16,SIMBA-GNN: Simulation-augmented Microbiome Abundance Graph Neural Network,"Parsa Mohammad, Aminian-Dehkordi Javad, Mofrad Mohammad R.K",2025,bioRxiv/medRxiv,10.1101/2025.05.27.656377,bioRxiv,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,"<jats:title>Abstract</jats:title>
                <jats:p>
                  Understanding gut microbiome dynamics gut requires deciphering complex, metabolically driven interactions beyond taxonomic profiles. We present
                  <jats:monospace>SIMBA</jats:monospace>
                  , a novel framework that integrates mechanistic metabolic simulations with a graph neural network (GNN) to predict microbial abundances and uncover cross-feeding relationships. By simulating pairwise interactions among gut microbes using metabolic networks, we generate biologically grounded graphs that capture metabolite cross-feeding and functional relationships. Our custom GNN, enhanced with edge-aware attention, is trained through a multi-stage pipeline combining self-supervised learning, simulation-based pretraining, and fine-tuning on real microbial abundance data.
                  <jats:monospace>SIMBA</jats:monospace>
                  achieves state-of-the-art performance (Spearman ρ = 0.85) and enables interpretable insights into keystone taxa and metabolic bottlenecks. This work demonstrates the power of combining metabolic networks with deep learning for precision microbiome analysis.
                </jats:p>"
BIORXIV_17,Knowledge Graph-based Thought: a knowledge graph enhanced LLMs framework for pan-cancer question answering,"Feng Yichun, Zhou Lu, Ma Chao, Zheng Yikai, He Ruikun et al.",2024,bioRxiv/medRxiv,10.1101/2024.04.17.589873,bioRxiv,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,"<jats:title>Abstract</jats:title>
                <jats:sec>
                  <jats:title>Background</jats:title>
                  <jats:p>In recent years, Large Language Models (LLMs) have shown promise in various domains, notably in biomedical sciences. However, their real-world application is often limited by issues like erroneous outputs and hallucinatory responses.</jats:p>
                </jats:sec>
                <jats:sec>
                  <jats:title>Results</jats:title>
                  <jats:p>We developed the Knowledge Graph-based Thought (KGT) framework, an innovative solution that integrates LLMs with Knowledge Graphs (KGs) to improve their initial responses by utilizing verifiable information from KGs, thus significantly reducing factual errors in reasoning. The KGT framework demonstrates strong adaptability and performs well across various open-source LLMs. Notably, KGT can facilitate the discovery of new uses for existing drugs through potential drug-cancer associations, and can assist in predicting resistance by analyzing relevant biomarkers and genetic mechanisms. To evaluate the Knowledge Graph Question Answering (KGQA) task within biomedicine, we utilize a pan-cancer knowledge graph to develop a pan-cancer question answering benchmark, named the Pan-cancer Question Answering (PcQA).</jats:p>
                </jats:sec>
                <jats:sec>
                  <jats:title>Conclusions</jats:title>
                  <jats:p>The KGT framework substantially improves the accuracy and utility of LLMs in the biomedical field. This study serves as a proof-of-concept, demonstrating its exceptional performance in biomedical question answering.</jats:p>
                </jats:sec>
                <jats:sec>
                  <jats:title>Key Points</jats:title>
                  <jats:list list-type=""bullet"">
                    <jats:list-item>
                      <jats:p>We introduce a framework combining LLMs with KGs to improve factual accuracy in LLM reasoning.</jats:p>
                    </jats:list-item>
                    <jats:list-item>
                      <jats:p>Our system is a flexible architecture that seamlessly integrates various LLMs.</jats:p>
                    </jats:list-item>
                    <jats:list-item>
                      <jats:p>Utilizing a pan-cancer knowledge graph, we have proposed the first KGQA benchmark in the field of biomedicine.</jats:p>
                    </jats:list-item>
                    <jats:list-item>
                      <jats:p>Case studies reveal our method enhanced LLMs in addressing biomedical challenges such as drug repositioning, resistance research, individualized treatment, and biomarker analysis.</jats:p>
                    </jats:list-item>
                    <jats:list-item>
                      <jats:p>The method performs favorably in comparison to existing methods.</jats:p>
                    </jats:list-item>
                  </jats:list>
                </jats:sec>"
BIORXIV_18,Enhancing Language Models: The Role of Knowledge Graph Augmentation in Overcoming LLM Challenges,Khobragade Vaibhav,2024,bioRxiv/medRxiv,10.59350/x781g-gam69,bioRxiv,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,<jats:p>Introduction Large language models (LLMs) are becoming increasingly popular in natural language processing for their superior competence in various applications.</jats:p>
BIORXIV_20,Knowledge Graph Embedding based on Line Graph Attention Mechanism,"Liu Bo, Wu Jiahui, Wu Enju",2022,bioRxiv/medRxiv,10.21203/rs.3.rs-2304993/v1,bioRxiv,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,"<title>Abstract</title>
        <p>The broad application prospects of knowledge graphs have spawned many research work in the field of knowledge graph completion. In these works, models based on convolution neural networks perform well on link prediction tasks by generating expressive feature embedding. Some models based on graph neural networks also obtain good knowledge graph embedding results by capturing graph structure features and node features in the knowledge graph. However, these models often rely more on the entity features in the triples and ignore the importance of the relationship features, so they cannot guarantee the generalization ability on the triples containing unseen entities. To this end, we propose a method of learning Knowledge Graph embedding on Line Graphs using Graph Attention mechanism (KG-LGAT). By transforming the neighborhood of the target triples on the knowledge graph into a line graph, and using the graph attention mechanism to fuse the relationship features on the line graph, this method cannot only reduce the difficulty of modeling the heterogeneous map structure of the knowledge graph, but strengthen the connection between the triples and the entire knowledge graph, thereby reducing the model’s dependence on entity features. The comparison results with related works on the benchmark data sets WN18RR and FB15k-237 prove the superiority of proposed method.</p>"
